Name,ID
muscle organ development (UBERON),GO:0007517
skeletal muscle tissue development (UBERON),GO:0007519
somatic muscle development (UBERON),GO:0007525
neuromuscular junction development (UBERON),GO:0007528
sex differentiation (UBERON),GO:0007548
metamorphosis (UBERON),GO:0007552
regulation of juvenile hormone biosynthetic process (UBERON),GO:0007557
regulation of juvenile hormone secretion (UBERON),GO:0007558
imaginal disc morphogenesis (UBERON),GO:0007560
eclosion (UBERON),GO:0007562
regulation of eclosion (UBERON),GO:0007563
female pregnancy (UBERON),GO:0007565
embryo implantation (UBERON),GO:0007566
respiratory gaseous exchange by respiratory system (UBERON),GO:0007585
digestion (UBERON),GO:0007586
excretion (UBERON),GO:0007588
body fluid secretion (UBERON),GO:0007589
"molting cycle, chitin-based cuticle (UBERON)",GO:0007591
lactation (UBERON),GO:0007595
blood coagulation (UBERON),GO:0007596
hemostasis (UBERON),GO:0007599
sensory perception (UBERON),GO:0007600
visual perception (UBERON),GO:0007601
sensory perception of sound (UBERON),GO:0007605
sensory perception of chemical stimulus (UBERON),GO:0007606
sensory perception of smell (UBERON),GO:0007608
behavior (UBERON),GO:0007610
learning or memory (UBERON),GO:0007611
learning (UBERON),GO:0007612
memory (UBERON),GO:0007613
mating behavior (UBERON),GO:0007617
copulation (UBERON),GO:0007620
rhythmic behavior (UBERON),GO:0007622
circadian rhythm (UBERON),GO:0007623
grooming behavior (UBERON),NBO:0000027
locomotory behavior (UBERON),GO:0007626
feeding behavior (UBERON),NBO:0000079
chemosensory behavior (UBERON),GO:0007635
blood circulation (UBERON),GO:0008015
regulation of heart contraction (UBERON),GO:0008016
microtubule binding (UBERON),GO:0008017
monocarboxylic acid transmembrane transporter activity (UBERON),GO:0008028
ocellus development (UBERON),GO:0008056
chitin binding (UBERON),GO:0008061
glutamate receptor activity (UBERON),GO:0008066
mesodermal cell migration (UBERON),GO:0008078
axo-dendritic transport (UBERON),GO:0008088
anterograde axonal transport (UBERON),GO:0008089
retrograde axonal transport (UBERON),GO:0008090
cytoskeletal protein binding (UBERON),GO:0008092
intracellular protein localization (UBERON),GO:0008104
transcription factor binding (UBERON),GO:0008134
biological_process (UBERON),GO:0008150
metabolic process (UBERON),GO:0008152
neuropeptide receptor activity (UBERON),GO:0008188
steroid metabolic process (UBERON),GO:0008202
bile acid metabolic process (UBERON),GO:0008206
C21-steroid hormone metabolic process (UBERON),GO:0008207
C21-steroid hormone catabolic process (UBERON),GO:0008208
glucocorticoid metabolic process (UBERON),GO:0008211
mineralocorticoid metabolic process (UBERON),GO:0008212
regulation of blood pressure (UBERON),GO:0008217
cell death (UBERON),GO:0008219
G protein-coupled amine receptor activity (UBERON),GO:0008227
secondary active sulfate transmembrane transporter activity (UBERON),GO:0008271
regulation of G protein-coupled receptor signaling pathway (UBERON),GO:0008277
cell population proliferation (UBERON),GO:0008283
positive regulation of cell population proliferation (UBERON),GO:0008284
negative regulation of cell population proliferation (UBERON),GO:0008285
lipid binding (UBERON),GO:0008289
acetylcholine metabolic process (UBERON),GO:0008291
acetylcholine biosynthetic process (UBERON),GO:0008292
isoprenoid biosynthetic process (UBERON),GO:0008299
isoprenoid catabolic process (UBERON),GO:0008300
associative learning (UBERON),GO:0008306
transmembrane protein transporter activity (UBERON),GO:0008320
monoatomic cation transmembrane transporter activity (UBERON),GO:0008324
glial cell migration (UBERON),GO:0008347
negative regulation of antimicrobial humoral response (UBERON),GO:0008348
primordial germ cell migration (UBERON),GO:0008354
olfactory learning (UBERON),GO:0008355
asymmetric cell division (UBERON),GO:0008356
"maternal determination of anterior/posterior axis, embryo (UBERON)",GO:0008358
regulation of cell size (UBERON),GO:0008361
axon ensheathment (UBERON),GO:0008366
gonad development (UBERON),GO:0008406
melatonin receptor activity (UBERON),GO:0008502
monoamine transmembrane transporter activity (UBERON),GO:0008504
G protein-coupled peptide receptor activity (UBERON),GO:0008528
epidermis development (UBERON),GO:0008544
male gonad development (UBERON),GO:0008584
female gonad development (UBERON),GO:0008585
imaginal disc-derived wing vein morphogenesis (UBERON),GO:0008586
photoreceptor cell morphogenesis (UBERON),GO:0008594
"anterior/posterior axis specification, embryo (UBERON)",GO:0008595
lipid biosynthetic process (UBERON),GO:0008610
carbohydrate transport (UBERON),GO:0008643
hexose transmembrane transport (UBERON),GO:0008645
amino acid biosynthetic process (UBERON),GO:0008652
phospholipid biosynthetic process (UBERON),GO:0008654
catabolic process (UBERON),GO:0009056
macromolecule catabolic process (UBERON),GO:0009057
biosynthetic process (UBERON),GO:0009058
macromolecule biosynthetic process (UBERON),GO:0009059
fatty acid catabolic process (UBERON),GO:0009062
amino acid catabolic process (UBERON),GO:0009063
glutamate family amino acid biosynthetic process (UBERON),GO:0009084
glycoprotein metabolic process (UBERON),GO:0009100
glycoprotein biosynthetic process (UBERON),GO:0009101
nucleobase metabolic process (UBERON),GO:0009112
glycolipid biosynthetic process (UBERON),GO:0009247
glucan biosynthetic process (UBERON),GO:0009250
glucan catabolic process (UBERON),GO:0009251
response to temperature stimulus (UBERON),GO:0009266
protein secretion (UBERON),GO:0009306
amine metabolic process (UBERON),GO:0009308
amine biosynthetic process (UBERON),GO:0009309
amine catabolic process (UBERON),GO:0009310
response to radiation (UBERON),GO:0009314
phospholipid catabolic process (UBERON),GO:0009395
response to water deprivation (UBERON),GO:0009414
response to water (UBERON),GO:0009415
response to light stimulus (UBERON),GO:0009416
obsolete GABA metabolic process (UBERON),GO:0009448
GABA biosynthetic process (UBERON),GO:0009449
GABA catabolic process (UBERON),GO:0009450
fertilization (UBERON),GO:0009566
detection of external stimulus (UBERON),GO:0009581
detection of abiotic stimulus (UBERON),GO:0009582
detection of light stimulus (UBERON),GO:0009583
detection of visible light (UBERON),GO:0009584
detection of gravity (UBERON),GO:0009590
detection of chemical stimulus (UBERON),GO:0009593
response to external stimulus (UBERON),GO:0009605
response to biotic stimulus (UBERON),GO:0009607
response to wounding (UBERON),GO:0009611
response to mechanical stimulus (UBERON),GO:0009612
response to fungus (UBERON),GO:0009620
response to abiotic stimulus (UBERON),GO:0009628
response to gravity (UBERON),GO:0009629
response to toxic substance (UBERON),GO:0009636
anatomical structure morphogenesis (UBERON),GO:0009653
catechol-containing compound metabolic process (UBERON),GO:0009712
catechol-containing compound biosynthetic process (UBERON),GO:0009713
response to endogenous stimulus (UBERON),GO:0009719
response to hormone (UBERON),GO:0009725
response to carbohydrate (UBERON),GO:0009743
response to hexose (UBERON),GO:0009746
response to glucose (UBERON),GO:0009749
hormone-mediated signaling pathway (UBERON),GO:0009755
regulation of asymmetric cell division (UBERON),GO:0009786
embryo development (UBERON),GO:0009790
post-embryonic development (UBERON),GO:0009791
embryo development ending in birth or egg hatching (UBERON),GO:0009792
axis specification (UBERON),GO:0009798
alkaloid metabolic process (UBERON),GO:0009820
alkaloid biosynthetic process (UBERON),GO:0009821
alkaloid catabolic process (UBERON),GO:0009822
embryonic pattern specification (UBERON),GO:0009880
post-embryonic animal morphogenesis (UBERON),GO:0009886
animal organ morphogenesis (UBERON),GO:0009887
tissue development (UBERON),GO:0009888
regulation of biosynthetic process (UBERON),GO:0009889
negative regulation of biosynthetic process (UBERON),GO:0009890
positive regulation of biosynthetic process (UBERON),GO:0009891
negative regulation of metabolic process (UBERON),GO:0009892
positive regulation of metabolic process (UBERON),GO:0009893
regulation of catabolic process (UBERON),GO:0009894
negative regulation of catabolic process (UBERON),GO:0009895
positive regulation of catabolic process (UBERON),GO:0009896
epidermal cell differentiation (UBERON),GO:0009913
hormone transport (UBERON),GO:0009914
anterior/posterior axis specification (UBERON),GO:0009948
anterior/posterior pattern specification (UBERON),GO:0009952
regulation of signal transduction (UBERON),GO:0009966
positive regulation of signal transduction (UBERON),GO:0009967
negative regulation of signal transduction (UBERON),GO:0009968
proton motive force dependent protein transmembrane transporter activity (UBERON),GO:0009977
cellular process (UBERON),GO:0009987
intracellular water homeostasis (UBERON),GO:0009992
oocyte differentiation (UBERON),GO:0009994
glial cell differentiation (UBERON),GO:0010001
cardioblast differentiation (UBERON),GO:0010002
gastrulation involving germ band extension (UBERON),GO:0010004
amylopectin biosynthetic process (UBERON),GO:0010021
meiotic chromosome condensation (UBERON),GO:0010032
response to acetate (UBERON),GO:0010034
response to carbon dioxide (UBERON),GO:0010037
response to metal ion (UBERON),GO:0010038
response to iron ion (UBERON),GO:0010039
zygote asymmetric cell division (UBERON),GO:0010070
regulation of proton transport (UBERON),GO:0010155
formation of animal organ boundary (UBERON),GO:0010160
body morphogenesis (UBERON),GO:0010171
response to chitin (UBERON),GO:0010200
vascular transport (UBERON),GO:0010232
endomembrane system organization (UBERON),GO:0010256
membrane invagination (UBERON),GO:0010324
regulation of cell fate commitment (UBERON),GO:0010453
negative regulation of cell fate commitment (UBERON),GO:0010454
positive regulation of cell fate commitment (UBERON),GO:0010455
cell proliferation in dorsal spinal cord (UBERON),GO:0010456
mesenchymal cell proliferation (UBERON),GO:0010463
regulation of mesenchymal cell proliferation (UBERON),GO:0010464
gene expression (UBERON),GO:0010467
regulation of gene expression (UBERON),GO:0010468
regulation of signaling receptor activity (UBERON),GO:0010469
regulation of gastrulation (UBERON),GO:0010470
epidermal cell division (UBERON),GO:0010481
regulation of epidermal cell division (UBERON),GO:0010482
intercellular transport (UBERON),GO:0010496
regulation of platelet activation (UBERON),GO:0010543
negative regulation of platelet activation (UBERON),GO:0010544
regulation of membrane disassembly (UBERON),GO:0010549
regulation of macromolecule biosynthetic process (UBERON),GO:0010556
positive regulation of macromolecule biosynthetic process (UBERON),GO:0010557
negative regulation of macromolecule biosynthetic process (UBERON),GO:0010558
regulation of glycoprotein biosynthetic process (UBERON),GO:0010559
positive regulation of glycoprotein biosynthetic process (UBERON),GO:0010560
negative regulation of glycoprotein biosynthetic process (UBERON),GO:0010561
positive regulation of phosphorus metabolic process (UBERON),GO:0010562
negative regulation of phosphorus metabolic process (UBERON),GO:0010563
regulation of cell cycle process (UBERON),GO:0010564
regulation of ketone metabolic process (UBERON),GO:0010565
regulation of ketone biosynthetic process (UBERON),GO:0010566
regulation of ketone catabolic process (UBERON),GO:0010567
positive regulation of platelet activation (UBERON),GO:0010572
regulation of starch biosynthetic process (UBERON),GO:0010581
regulation of endothelial cell migration (UBERON),GO:0010594
positive regulation of endothelial cell migration (UBERON),GO:0010595
negative regulation of endothelial cell migration (UBERON),GO:0010596
positive regulation of macromolecule metabolic process (UBERON),GO:0010604
negative regulation of macromolecule metabolic process (UBERON),GO:0010605
post-transcriptional regulation of gene expression (UBERON),GO:0010608
regulation of cardiac muscle hypertrophy (UBERON),GO:0010611
regulation of cardiac muscle adaptation (UBERON),GO:0010612
positive regulation of cardiac muscle hypertrophy (UBERON),GO:0010613
negative regulation of cardiac muscle hypertrophy (UBERON),GO:0010614
positive regulation of cardiac muscle adaptation (UBERON),GO:0010615
negative regulation of cardiac muscle adaptation (UBERON),GO:0010616
programmed cell death involved in cell development (UBERON),GO:0010623
regulation of Schwann cell proliferation (UBERON),GO:0010624
positive regulation of Schwann cell proliferation (UBERON),GO:0010625
negative regulation of Schwann cell proliferation (UBERON),GO:0010626
positive regulation of gene expression (UBERON),GO:0010628
negative regulation of gene expression (UBERON),GO:0010629
epithelial cell migration (UBERON),GO:0010631
regulation of epithelial cell migration (UBERON),GO:0010632
negative regulation of epithelial cell migration (UBERON),GO:0010633
positive regulation of epithelial cell migration (UBERON),GO:0010634
positive regulation of organelle organization (UBERON),GO:0010638
negative regulation of organelle organization (UBERON),GO:0010639
regulation of cell communication (UBERON),GO:0010646
positive regulation of cell communication (UBERON),GO:0010647
negative regulation of cell communication (UBERON),GO:0010648
negative regulation of muscle cell apoptotic process (UBERON),GO:0010656
